daily_pnl,impact_cost,max_abs_impact,final_position,total_abs_traded,net_traded,avg_price,traded_notional,model_type,stock,date,lambda_hat,ADV,sigma,half_life_seconds,impact_cost_bps,pnl_bps
-765818.7589078193,712925.3272702442,0.8830323796689658,1.8451487449056003e-08,1187385.1238095239,0.0,172.03024366434292,204266152.17236838,ow,AAPL,2019-02-20,407.3922060358001,2968462.8095238097,0.0002876491912289,1800.0,34.901784739580734,-37.49122166170679
-864708.1736014168,714987.2502169176,0.8855862863077809,1.8451487449056003e-08,1187385.1238095239,0.0,171.36585534489123,203477267.36541864,ow,AAPL,2019-02-21,407.3922060358001,2968462.8095238097,0.0002876491912289,1800.0,35.13843386410796,-42.49654935892734
-549920.7124010278,713707.1351706665,0.8840007303002967,1.8451487449056003e-08,1187385.1238095239,0.0,172.17162567597597,204434027.06975573,ow,AAPL,2019-02-22,407.3922060358001,2968462.8095238097,0.0002876491912289,1800.0,34.911367026348294,-26.899666375665884
-847989.5738637869,723839.2379761839,0.8965503964563077,1.8451487449056003e-08,1187385.1238095239,0.0,174.75767668142623,207504665.56304002,ow,AAPL,2019-02-25,407.3922060358001,2968462.8095238097,0.0002876491912289,1800.0,34.883034365137256,-40.86604855668497
-682390.2642692844,722776.1779697952,0.8952336857556701,1.8451487449056003e-08,1187385.1238095239,0.0,174.4916563059493,207188796.9265685,ow,AAPL,2019-02-26,407.3922060358001,2968462.8095238097,0.0002876491912289,1800.0,34.88490636035501,-32.93567385842469
-270060.95117339445,722392.197795576,0.8947580862587567,1.8451487449056003e-08,1187385.1238095239,0.0,174.31820888262962,206982848.0363556,ow,AAPL,2019-02-27,407.3922060358001,2968462.8095238097,0.0002876491912289,1800.0,34.90106569935162,-13.047503874618608
-685424.489483207,724953.0379419702,0.8979299538891027,1.8451487449056003e-08,1187385.1238095239,0.0,173.86699351422598,206447081.6202789,ow,AAPL,2019-02-28,407.3922060358001,2968462.8095238097,0.0002876491912289,1800.0,35.1156835084444,-33.2009774177345
-53657.70514336357,60017.87673988013,0.4632600647569858,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,80.13907739054495,15269481.52241221,ow,ABBV,2019-02-01,382.8220888827348,476343.1904761905,0.000342149361792,1800.0,39.30577253182252,-35.14048925931504
-161483.86038580595,59844.55954176909,0.46192228107016187,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,77.74735077307128,14813768.447326515,ow,ABBV,2019-02-04,382.8220888827348,476343.1904761905,0.000342149361792,1800.0,40.397930988700864,-109.0093050664292
-29936.88627397889,58678.09202718166,0.4529186667189459,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,79.81145281419562,15207056.828021549,ow,ABBV,2019-02-05,382.8220888827348,476343.1904761905,0.000342149361792,1800.0,38.58609373975472,-19.686180312560655
-62151.03063613325,59577.50182038592,0.45986094228208685,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,79.28021515415796,15105836.25126817,ow,ABBV,2019-02-06,382.8220888827348,476343.1904761905,0.000342149361792,1800.0,39.44005537289222,-41.1437206138889
-38116.9284417785,58487.760494179915,0.4514495544628455,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,78.90081081923535,15033545.582717158,ow,ABBV,2019-02-07,382.8220888827348,476343.1904761905,0.000342149361792,1800.0,38.90483463955338,-25.354583342999558
-74091.79580110683,58972.91930379218,0.4551943504097681,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,79.45667278484005,15139458.007581363,ow,ABBV,2019-02-08,382.8220888827348,476343.1904761905,0.000342149361792,1800.0,38.953124526822826,-48.939529911839635
-41160.24490621585,59581.233811229096,0.45988974840475555,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,79.77392409131528,15199906.207385022,ow,ABBV,2019-02-11,382.8220888827348,476343.1904761905,0.000342149361792,1800.0,39.19842201544703,-27.079275585409693
-12786.575248954236,59749.1733991718,0.4611860239248441,-2.1288713014655514e-09,190537.2761904762,-2.9103830456733704e-11,79.61875340730094,15170340.407908319,ow,ABBV,2019-02-12,382.8220888827348,476343.1904761905,0.000342149361792,1800.0,39.38551923859564,-8.428667323963658
